t,x,y,z
0.0,1.0,1.0,1.0
0.1,2.133106543293639,4.471410647871953,1.1138989184687214
0.2,6.542513103944859,13.731148820534644,4.180191224257708
0.3,16.68476347622216,27.18347313583823,26.206297329352743
0.4,15.366498536106455,1.1137575723059996,46.75801524533206
0.5,1.198564957856395,-8.867139000908752,32.45493260144154
0.6,-4.833086625659796,-8.061257551056052,26.673195246909614
0.7000000000000001,-7.04929732575459,-8.747471479569832,24.89001142927016
0.8,-8.635491998724444,-10.095675561508848,25.646646116868943
0.9,-9.692233588787287,-10.157856031653177,28.03033465522345
1.0,-9.378615807236296,-8.357059955292339,29.362403750125733
1.1,-8.078624858191052,-6.770153920216596,28.183493930605497
1.2,-7.173359256604487,-6.783353078100969,25.975994598426542
1.3,-7.362005874834069,-8.099720363699078,24.55421178249745
1.4000000000000001,-8.484758883768015,-9.849683832324907,25.081013422005856
1.5,-9.672344085493664,-10.432025394696195,27.51738051211316
1.6,-9.643953777242798,-8.808686490498665,29.441080246601988
1.7,-8.346316846435807,-6.872991595750669,28.67071915719053
1.8,-7.199074320314889,-6.53610133117595,26.37598646657587
1.9000000000000001,-7.146281369665921,-7.694506106558248,24.57326417169059
2.0,-8.173442490346254,-9.561995763765367,24.620577816379946
2.1,-9.540960280795982,-10.628612345639633,26.905513666517468
2.2,-9.871167472808253,-9.329400329312083,29.379357993414516
2.3000000000000003,-8.667187324418576,-7.082780251789285,29.15929076149819
2.4,-7.289183652146575,-6.332054391056448,26.865272315131627
2.5,-6.959510551565188,-7.272367096863899,24.70310488334115
2.6,-7.834529901061196,-9.179583231290641,24.227151726444013
2.7,-9.32141760250543,-10.703222621222913,26.200242429336214
2.8000000000000003,-10.041774525703357,-9.889899389411799,29.13390766727975
2.9,-9.036875934616335,-7.421083068187146,29.614701214457543
3.0,-7.4566789270320974,-6.190930885532178,27.441936569322372
3.1,-6.816009545444547,-6.846852509860078,24.955928996031737
3.2,-7.481392410225612,-8.7125938952828,23.931814005455806
3.3000000000000003,-9.01286618277049,-10.62659835972305,25.438875816020374
3.4,-10.125313448511683,-10.444970525638215,28.670880862558892
3.5,-9.440140717611692,-7.908072783200142,29.987865270249237
3.6,-7.714150833810242,-6.139325169119466,28.099099076531715
3.7,-6.732450808203428,-6.433654023488515,25.34303594076457
3.8000000000000003,-7.130087873829229,-8.176174448447219,23.764493144568736
3.9,-8.621348086752569,-10.379439444676933,24.67174540385833
4.0,-10.090694528965882,-10.93059374674114,27.971924189684355
4.1,-9.8495978021505,-8.554564493146021,30.21059325336691
4.2,-8.072638660586309,-6.213032723748832,28.820658516837312
4.3,-6.728816094547232,-6.051864333596363,25.87473998123656
4.4,-6.799515291361728,-7.589324552738706,23.75323479242883
4.5,-8.160304033711627,-9.956379175641514,23.958696331988477
4.6000000000000005,-9.910983108142585,-11.268379204517581,27.045998934712436
4.7,-10.222310371407483,-9.349599723659866,30.194899416702675
4.8,-8.53801531256686,-6.459352584233727,29.574093394524724
4.9,-6.829311269383225,-5.726690586218401,26.559785584142425
5.0,-6.5120111040656745,-6.97382971494569,23.92418085386587
5.1000000000000005,-7.6503849462689075,-9.367839994954238,23.36409582730907
5.2,-9.569368343348446,-11.377002558905277,25.939828625044143
5.3,-10.498332162955718,-10.242963689131887,29.840297385674543
5.4,-9.10427075918702,-6.9368536513613925,30.298415434248042
5.5,-7.062966879708626,-5.494413072210319,27.40331920309023
5.6000000000000005,-6.294712189639147,-6.353842691916527,24.30223966989624
5.7,-7.118823121488472,-8.639149557668741,22.95166383001062
5.8,-9.064992225176452,-11.18976359398674,24.742092954555115
5.9,-10.604161780637869,-11.127332032653968,29.055762885094474
6.0,-9.742366615567768,-7.707169464228695,30.88620362936301
6.1000000000000005,-7.462815719106499,-5.410755861511448,28.401412971474667
6.2,-6.182032827172632,-5.757051618930776,24.91225157715917
6.3,-6.598942145617118,-7.807151150930026,22.780661493171863
6.4,-8.416827115440544,-10.67349706830021,23.577280231410015
6.5,-10.464396660745082,-11.832478447991587,27.80024890552458
6.6000000000000005,-10.384528158599746,-8.808434922561991,31.163066547291553
6.7,-8.060995541063372,-5.563496608550174,29.527644682119174
6.8,-6.219558156928472,-5.21918168438439,25.780070991383752
6.9,-6.1307475475017155,-6.9154454870247095,22.904710925107704
7.0,-7.6641763753078065,-9.841271349824428,22.589184977564322
7.1000000000000005,-10.02256349160446,-12.149633535823142,26.13350669732172
7.2,-10.908406469329591,-10.19727340693253,30.88132348928976
7.3,-8.874114044564035,-6.086669174419441,30.70235319558927
7.4,-6.46914630090529,-4.795404209613615,26.93186369530672
7.5,-5.764002076296127,-6.010244144594332,23.373929441672455
7.6000000000000005,-6.863866620692187,-8.75242040315513,21.919798603720455
7.7,-9.26610228335667,-11.895443582032334,24.249746600987493
7.8,-11.13543067802839,-11.66120846887059,29.768982844322142
7.9,-9.868872553348703,-7.15970737572948,31.729079204400673
8.0,-7.012807499828467,-4.585868132223253,28.38615572819984
8.1,-5.565903016436528,-5.140111571703835,24.240398995144165
8.2,-6.0864482470961185,-7.498892943549374,21.693025828395267
8.3,-8.243784183516889,-10.994771460566445,22.459345921938386
8.4,-10.868186085522513,-12.760231178696495,27.684497475534062
8.5,-10.897712384455085,-8.936331299714798,32.1913940963228
